Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{4622ADE2-6730-4118-92CE-423C022A9966},93000,1995-09-18 00:00,S,N,F,READING,WOKINGHAM,WOKINGHAM,A,A
{172E6166-77DD-4673-BBAB-423C0FC682E1},52000,1995-04-21 00:00,S,N,F,DRONFIELD,NORTH EAST DERBYSHIRE,DERBYSHIRE,A,A
{F10E7E7B-8C01-4414-950C-423C0FE5CDA4},43000,1995-05-26 00:00,S,Y,F,BILSTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{A63DACBB-FF75-4B64-8C6E-45CBA3666373},34950,1995-09-13 00:00,F,Y,L,ASHTON-UNDER-LYNE,TAMESIDE,GREATER MANCHESTER,A,A
{66DE2BE7-0308-41C8-A21E-45CBA64B4EE2},37000,1995-12-19 00:00,T,N,F,LYDNEY,FOREST OF DEAN,GLOUCESTERSHIRE,A,A
{48505FBF-CC27-4C75-8E0F-3EAC226DC3BD},47000,1995-09-14 00:00,T,N,F,EXETER,EXETER,DEVON,A,A
{A10CE56E-1762-4155-A073-3EAC3F95700C},11675,1995-10-09 00:00,F,N,L,PRENTON,WIRRAL,MERSEYSIDE,A,A
{AD8C9362-863E-43CE-94A1-3EAC596CBFB4},49000,1995-06-26 00:00,S,N,F,SHIPLEY,BRADFORD,WEST YORKSHIRE,A,A
{1B2DBBCF-0B59-468F-8D1E-3EAC623F245B},42000,1995-09-20 00:00,D,N,F,FLEETWOOD,WYRE,LANCASHIRE,A,A
{5953F57F-6F4D-4069-8E7F-3B1B5236B459},25000,1995-08-16 00:00,T,N,F,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,A,A
{CF27CDB5-4672-46D7-9167-3B1B8798D7ED},48000,1995-08-14 00:00,T,N,F,BATH,BATH,AVON,A,A
{AA4B03D2-D566-4659-99E9-495A331C89FE},71000,1995-07-28 00:00,D,Y,F,MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{B204C0BE-FFB6-4F38-B14F-495A463A010E},68000,1995-08-07 00:00,T,N,F,GRAVESEND,GRAVESHAM,KENT,A,A
{A96E8BBC-C241-45A7-B033-495A4BF6ADBD},115000,1995-11-30 00:00,D,N,F,ROCHDALE,ROCHDALE,GREATER MANCHESTER,A,A
{8E0DEA4B-7CE6-4D76-B757-495A50241D61},64000,1995-09-28 00:00,F,Y,L,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{4230744E-5805-4EB9-9FCE-495A65A64E4F},51800,1995-03-14 00:00,F,N,L,RICKMANSWORTH,THREE RIVERS,HERTFORDSHIRE,A,A
{E7870A72-BD97-44A4-A788-495A6A546460},37500,1995-10-27 00:00,S,N,F,SWANSEA,SWANSEA,SWANSEA,A,A
{36E4E4EA-5E50-4151-8CBA-423C37EFF4D2},156000,1995-09-19 00:00,D,N,F,OSWESTRY,OSWESTRY,SHROPSHIRE,A,A
{65CB441A-0340-4403-AD1B-423C4062530F},46500,1995-01-12 00:00,T,Y,F,DERBY,DERBY,DERBYSHIRE,A,A
{250D1443-44C5-41E6-9A43-423C52E10E6E},9000,1995-07-07 00:00,T,N,F,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{DC018D58-6570-4F81-A71D-423C53C28FDB},19300,1995-09-29 00:00,T,N,F,BARNSLEY,BARNSLEY,SOUTH YORKSHIRE,A,A
{51143CA2-898E-4274-9A92-45CBE09A984A},49500,1995-11-30 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{BC0DA7DC-9FE0-4733-A4A9-45CBE690C06D},128750,1995-06-16 00:00,D,N,F,GLOUCESTER,TEWKESBURY,GLOUCESTERSHIRE,A,A
{9F63F747-D045-44AA-9079-45CC0B8B9513},30500,1995-08-31 00:00,S,N,F,BILLINGHAM,STOCKTON-ON-TEES,STOCKTON-ON-TEES,A,A
{F90E252E-C219-48B6-86E7-3EAC6B353057},46000,1995-03-31 00:00,S,N,F,GRIMSBY,CLEETHORPES,HUMBERSIDE,A,A
{25DAF242-23B8-40C7-80E2-3EAC6D25A618},83950,1995-02-24 00:00,D,Y,F,HAYWARDS HEATH,MID SUSSEX,WEST SUSSEX,A,A
{0125DB45-24E7-488E-8D88-3EAC84B8B5EC},41000,1995-03-24 00:00,T,N,F,WOLVERHAMPTON,WOLVERHAMPTON,WEST MIDLANDS,A,A
{0CA81381-8901-43F4-BC01-3EAC8BA80B24},76000,1995-07-04 00:00,S,N,F,LONDON,REDBRIDGE,GREATER LONDON,A,A
{E1F3CFA4-BAB4-4A0F-9CFF-3EAC8C82386A},36000,1995-05-30 00:00,F,N,L,MAIDSTONE,MAIDSTONE,KENT,A,A
{AC3555D0-2E82-41A5-9B1E-3EAC93E07BCD},85000,1995-03-10 00:00,D,N,F,SHREWSBURY,SHREWSBURY AND ATCHAM,SHROPSHIRE,A,A
{6DE31A99-3296-41DB-B164-3EAC9EECD205},53500,1995-09-08 00:00,S,N,F,WAKEFIELD,WAKEFIELD,WEST YORKSHIRE,A,A
{275428C3-64E6-4D50-8C32-3B1B918D2D9C},111000,1995-03-31 00:00,S,N,F,FLEET,HART,HAMPSHIRE,A,A
{8C8EC5FE-132F-4AFA-9C33-3B1B93EE2B1D},50500,1995-06-06 00:00,S,N,F,FARINGDON,VALE OF WHITE HORSE,OXFORDSHIRE,A,A
{9DAA8DA6-3E8E-4BE1-804D-3B1B9D3BFB7F},60000,1995-06-20 00:00,D,N,F,EASTBOURNE,WEALDEN,EAST SUSSEX,A,A
{16BF6FCC-36E8-4D13-BB0E-3B1BA643A6D3},63000,1995-07-06 00:00,S,N,F,WALSALL,WALSALL,WEST MIDLANDS,A,A
{8C4C31D5-6085-470C-B38C-495A71F1FACA},37500,1995-05-31 00:00,T,N,L,GUILDFORD,GUILDFORD,SURREY,A,A
{7001BBA4-1411-461E-AB03-495A7A9C78A7},50000,1995-07-24 00:00,F,N,L,WOKING,WOKING,SURREY,A,A
{ADC18B56-0758-4FAB-A538-495A7E798068},34000,1995-03-24 00:00,F,N,L,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{398F80B0-786E-4506-9CBB-495AAD95A314},41996,1995-03-31 00:00,T,Y,L,CHELTENHAM,CHELTENHAM,GLOUCESTERSHIRE,A,A
{6A2473A1-817E-40EC-B5E9-495AB13FADA8},30000,1995-12-18 00:00,F,N,L,SEATON,EAST DEVON,DEVON,A,A
{44C19F61-7D6D-44D8-A1B7-423C706C109B},125000,1995-01-20 00:00,D,N,F,COVENTRY,COVENTRY,WEST MIDLANDS,A,A
{23043929-3548-4BBA-852D-423C747358FC},132500,1995-07-07 00:00,D,N,F,WISBECH,FENLAND,CAMBRIDGESHIRE,A,A
{0F10FB5E-8301-41A0-BF26-423C8D6F60ED},57000,1995-01-27 00:00,T,N,F,CHICHESTER,CHICHESTER,WEST SUSSEX,A,A
{750D0639-34F4-482B-8C05-45CC27B9B436},56500,1995-09-08 00:00,S,N,F,LICHFIELD,LICHFIELD,STAFFORDSHIRE,A,A
{C5E24162-819C-4AB8-AD11-3EACAD579FFE},88500,1995-10-31 00:00,S,N,F,WOODBRIDGE,SUFFOLK COASTAL,SUFFOLK,A,A
{18ECAE82-468A-4D20-8F18-3EACB655EC1E},41000,1995-12-29 00:00,S,N,F,DERBY,SOUTH DERBYSHIRE,DERBYSHIRE,A,A
{64E7E98D-3363-4590-AC3D-3EACC25C38AB},98000,1995-01-13 00:00,S,N,F,LONDON,BRENT,GREATER LONDON,A,A
{41B9ABC9-1689-421F-A52C-3EACD1079370},54500,1995-09-29 00:00,S,N,F,CAERPHILLY,RHYMNEY VALLEY,MID GLAMORGAN,A,A
{29A9F8D5-8BD3-4F94-9588-3B1BD3D7CC90},22500,1995-01-31 00:00,F,N,L,TORPOINT,CARADON,CORNWALL,A,A
{38E32DA5-8475-41E2-926B-3B1BDABD3E12},56500,1995-09-15 00:00,T,N,F,DORKING,MOLE VALLEY,SURREY,A,A
{87AC0C22-C061-4BB9-8E02-423CC71870BD},48000,1995-03-31 00:00,D,N,F,LLANFYRNACH,PRESELI PEMBROKESHIRE,DYFED,A,A
{E06FA137-37A1-4154-8F63-423CCE105AD3},39000,1995-03-31 00:00,T,N,F,NEWMARKET,FOREST HEATH,SUFFOLK,A,A
{9BABCAF3-9A73-4CB6-B179-423CCF188FE2},33450,1995-10-27 00:00,T,Y,L,SALFORD,SALFORD,GREATER MANCHESTER,A,A
{B8350934-DD1D-46AE-9457-423CD11EE15B},108000,1995-11-01 00:00,F,N,L,ENFIELD,ENFIELD,GREATER LONDON,A,A
{CED1F166-3C47-4549-AC1C-423CD2BD4B76},44250,1995-10-18 00:00,T,Y,F,TIVERTON,MID DEVON,DEVON,A,A
{321EE407-5278-436B-A8CD-423CD8FFC978},31000,1995-04-03 00:00,S,N,F,ROWLANDS GILL,GATESHEAD,TYNE AND WEAR,A,A
{DFAA55F0-6B6E-416F-B253-45CC7B1B3EA9},140000,1995-12-08 00:00,T,N,F,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{927438CC-62D0-497D-9E7A-45CC85035F6A},20000,1995-03-23 00:00,D,N,F,FRESHWATER,ISLE OF WIGHT,ISLE OF WIGHT,A,A
{E6E8190C-DDA2-4F2E-B498-3EACDCC0F5EE},52950,1995-04-28 00:00,S,Y,F,SWANSEA,SWANSEA,SWANSEA,A,A
{666BF156-1448-4BF4-B725-3EACEBA4D9CD},62000,1995-12-21 00:00,F,N,L,HIGH WYCOMBE,WYCOMBE,BUCKINGHAMSHIRE,A,A
{E5A8F8EF-3E1A-43AC-BD87-3EAD04826170},50950,1995-10-06 00:00,S,Y,F,BURNLEY,BURNLEY,LANCASHIRE,A,A
{CA453F7A-CDD2-462C-8E2B-3B1C02B70B2E},81000,1995-02-10 00:00,T,N,F,BELPER,AMBER VALLEY,DERBYSHIRE,A,A
{08E05A09-1815-4D15-960C-3B1C214691EA},25000,1995-10-13 00:00,S,N,L,AMMANFORD,SWANSEA,SWANSEA,A,A
{33D0F1F1-88D4-4E6F-97F9-495B069E2C34},50150,1995-04-05 00:00,S,N,F,READING,READING,READING,A,A
{18585F44-A248-44C9-A735-495B0CAE090C},99000,1995-03-09 00:00,T,N,F,LONDON,BARNET,GREATER LONDON,A,A
{15974463-E6EB-4C96-BAD6-423D096ADE89},53000,1995-05-04 00:00,D,N,F,STOWMARKET,MID SUFFOLK,SUFFOLK,A,A
{A0F9C5FD-78E2-40D6-B7AE-423D131F3467},48950,1995-11-29 00:00,D,N,F,DERBY,DERBY,DERBYSHIRE,A,A
{79DBBC6B-9D8E-44C8-9F39-423D26829708},157000,1995-07-14 00:00,F,N,L,BOGNOR REGIS,ARUN,WEST SUSSEX,A,A
{F829D5B6-BE17-4B6A-903E-423D2E4E45AE},65500,1995-04-07 00:00,D,N,F,NEWTON ABBOT,TEIGNBRIDGE,DEVON,A,A
{BA58294B-20D7-4852-A599-423D40AC12D5},194000,1995-03-14 00:00,D,N,F,EDGWARE,BARNET,GREATER LONDON,A,A
{9FDD6228-9BB6-4E53-BF80-45CC96C17C3B},68000,1995-09-20 00:00,T,N,F,LONDON,GREENWICH,GREATER LONDON,A,A
{222C4DE8-66BE-443B-B4EC-45CCB5F5C144},170000,1995-01-20 00:00,D,N,F,BRACKLEY,SOUTH NORTHAMPTONSHIRE,NORTHAMPTONSHIRE,A,A
{306DB930-2AD9-40AD-BB27-45CCBE0750FF},119950,1995-07-31 00:00,D,Y,F,HARLOW,HARLOW,ESSEX,A,A
{C667008E-0448-4232-8962-45CCC57193BA},65000,1995-02-28 00:00,F,N,L,HASTINGS,ROTHER,EAST SUSSEX,A,A
{1E9D4448-7B0C-4881-8176-45CCCBC33243},78500,1995-06-08 00:00,D,N,F,WORTHING,WORTHING,WEST SUSSEX,A,A
{B4040391-4EEC-4E91-8D02-3EAD3792CA58},42995,1995-03-11 00:00,T,Y,F,PETERBOROUGH,PETERBOROUGH,CAMBRIDGESHIRE,A,A
{D8BCA45B-8623-4B52-B67D-3EAD3F67AB68},120000,1995-05-02 00:00,D,N,F,HIGH WYCOMBE,WYCOMBE,BUCKINGHAMSHIRE,A,A
{0B21353E-E697-4AA0-92D7-3B1C6BE99330},48900,1995-01-13 00:00,S,N,F,WORTHING,WORTHING,WEST SUSSEX,A,A
{6A68A02C-F73F-4843-B2AC-3B1C808D2574},47300,1995-10-27 00:00,S,N,F,CANNOCK,CANNOCK CHASE,STAFFORDSHIRE,A,A
{FB08CD8E-F4E6-4AC4-BC3A-3B1C87826A57},14560,1995-02-13 00:00,F,Y,L,NORWICH,NORWICH,NORFOLK,A,A
{4C768A51-AE64-4DC6-AC2A-495B3C22C81B},77000,1995-05-23 00:00,F,Y,L,LONDON,MERTON,GREATER LONDON,A,A
{92B179F3-068E-46E6-85B2-495B403F4F95},72250,1995-10-31 00:00,T,N,F,GREAT MISSENDEN,CHILTERN,BUCKINGHAMSHIRE,A,A
{67FE2553-DC16-40DD-9C89-495B41131919},92000,1995-05-31 00:00,T,N,F,LONDON,LAMBETH,GREATER LONDON,A,A
{84074CB4-AB87-433A-9828-495B5B223297},49500,1995-02-24 00:00,T,N,F,BRACKNELL,BRACKNELL FOREST,BRACKNELL FOREST,A,A
{0CE41F7B-E4CA-4F65-8D05-423D494FBAA6},121000,1995-09-26 00:00,T,N,F,LONDON,MERTON,GREATER LONDON,A,A
{990E3B98-5A4F-4019-986B-423D5B9F58C9},47500,1995-04-28 00:00,D,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{C3228A86-ACFB-4CC3-BDD5-423D6EB7DD20},50000,1995-08-18 00:00,D,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{B2C42D5B-CFC5-41DC-AB0A-45CCCF0AE79B},17000,1995-11-22 00:00,T,N,F,PRESTON,PRESTON,LANCASHIRE,A,A
{16377EF2-E555-4E9D-BB08-45CCD0BF5E11},34000,1995-09-08 00:00,T,N,F,LEICESTER,LEICESTER,LEICESTER,A,A
{831A6E04-10B3-43FD-BBF8-45CCD79833FE},33950,1995-05-05 00:00,T,N,L,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{890F239F-F533-4325-9489-91F77749D76D},15500,1995-10-27 00:00,F,N,L,HOVE,HOVE,EAST SUSSEX,A,A
{9615A1D1-17B9-4D4D-AF35-91F78D2303FF},38495,1995-06-16 00:00,F,Y,L,WATFORD,WATFORD,HERTFORDSHIRE,A,A
{474E1A3E-63FB-442E-9DBE-91F7A4C08D97},52000,1995-08-04 00:00,T,N,F,WHITLEY BAY,NORTH TYNESIDE,TYNE AND WEAR,A,A
{C2668517-E76C-4638-A335-91F7A91288F5},33950,1995-11-08 00:00,S,N,F,MORECAMBE,LANCASTER,LANCASHIRE,A,A
{8D7E48A1-F752-4CB7-9666-8AC657EBE337},55000,1995-12-21 00:00,S,N,F,ST. NEOTS,HUNTINGDONSHIRE,CAMBRIDGESHIRE,A,A
{14F6D43F-3055-443C-A7A7-8AC660A71115},45000,1995-08-10 00:00,T,N,F,SHIFNAL,BRIDGNORTH,SHROPSHIRE,A,A
{297C92C2-CEA9-49A1-86E7-873AB2DAD3E8},43950,1995-08-01 00:00,T,N,L,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{A8F4838B-C236-476B-B5E8-873ABAB8400F},33500,1995-01-09 00:00,F,N,L,AYLESBURY,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{1F5F7C46-B5DC-440F-A6D3-873AD4990E3A},38700,1995-12-12 00:00,S,N,F,NOTTINGHAM,BROXTOWE,NOTTINGHAMSHIRE,A,A
{889111F4-BE15-4C8F-94F1-873AD4E10070},73500,1995-12-14 00:00,D,N,F,BEDFORD,SOUTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{33A334FE-E83E-41A3-8313-873AD73A5AAC},72950,1995-06-15 00:00,S,Y,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{C717E05D-8785-4E6D-8E71-873ADE7251B8},55000,1995-09-01 00:00,D,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{E5F77E5F-8FF9-45EF-A155-8E65C456443D},41500,1995-11-17 00:00,S,N,F,BURNHAM-ON-SEA,SEDGEMOOR,SOMERSET,A,A
{1D736123-6118-4B21-B2C0-8E65D22866D1},47000,1995-08-23 00:00,S,N,F,WREXHAM,WREXHAM MAELOR,CLWYD,A,A
{255A00B2-63ED-41C6-80EE-8E65FA2CC39C},81000,1995-08-17 00:00,D,Y,F,SALISBURY,SALISBURY,WILTSHIRE,A,A
{819CD3B2-2185-49EA-9FC2-83B88734E9E8},89500,1995-12-19 00:00,D,N,F,NEWBURY,NEWBURY,BERKSHIRE,A,A
{D2789CF5-0FBB-480A-94C3-83B8A1C32047},55500,1995-03-31 00:00,S,N,F,WESTON-SUPER-MARE,WOODSPRING,AVON,A,A
{5350A9D8-1E5C-4B48-85D4-83B8A900573B},410000,1995-09-12 00:00,D,Y,F,BIRMINGHAM,BROMSGROVE,WORCESTERSHIRE,A,A
{588FC37B-0C3A-44C0-8437-83B8AD66E61E},47000,1995-12-01 00:00,D,N,F,SLEAFORD,SOUTH KESTEVEN,LINCOLNSHIRE,A,A
{E025A816-1E70-4ED9-9F8A-91F7BECC847D},100000,1995-11-30 00:00,D,Y,F,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{746C492A-ED59-4C71-8905-91F7C9DCD8D9},110000,1995-01-31 00:00,T,N,F,LONDON,ENFIELD,GREATER LONDON,A,A
{84D2EB80-00B2-4C40-8FDE-91F7D03D2CC8},53000,1995-11-10 00:00,S,N,F,SOUTH SHIELDS,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{9A65FC78-DF9F-4494-8CC2-91F7E08D28A5},35000,1995-06-26 00:00,F,Y,L,MINEHEAD,WEST SOMERSET,SOMERSET,A,A
{A84CDCA6-2745-47D5-B784-8AC68EC1C498},344000,1995-02-28 00:00,D,N,F,WALTON-ON-THAMES,ELMBRIDGE,SURREY,A,A
{4A14E8C9-E1DB-4D9C-92DD-8AC69F081CD0},64000,1995-07-31 00:00,T,N,F,LONDON,HARINGEY,GREATER LONDON,A,A
{66FC89E4-77D2-41FE-B173-8AC6ACDCB9AD},45500,1995-11-03 00:00,T,N,F,STOCKPORT,MACCLESFIELD,CHESHIRE,A,A
{AC973FD2-EF3B-4809-84D9-8AC6AF4825AE},28500,1995-05-04 00:00,T,N,F,BARRY,VALE OF GLAMORGAN,SOUTH GLAMORGAN,A,A
{D0E6C7BC-4420-49D5-AAE2-8AC6B736EB24},127500,1995-12-15 00:00,D,N,F,COTTINGHAM,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{8674EE2B-4A2B-4C19-A6B6-873AF3AC0C89},60000,1995-10-06 00:00,D,N,F,LEIGHTON BUZZARD,SOUTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{22650A63-5BC8-472C-91A0-873B0526AFC1},165000,1995-11-30 00:00,S,Y,F,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,A,A
{B966622B-577A-4682-982D-873B0B715CD1},23500,1995-07-28 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{A11069A1-82FA-4B2A-9094-873B1AA487D2},693000,1995-06-29 00:00,F,Y,L,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A
{C797E04F-E79C-4BC6-ACAE-83B8C82BD017},53000,1995-03-24 00:00,T,N,F,CHICHESTER,CHICHESTER,WEST SUSSEX,A,A
{CD9C7B50-73BE-4A0E-9790-83B8D8D7966C},42000,1995-09-14 00:00,T,N,F,DUDLEY,DUDLEY,WEST MIDLANDS,A,A
{A74EEA84-6285-4F6A-A6E4-91F7EC06EB13},105000,1995-09-15 00:00,T,N,F,HYTHE,SHEPWAY,KENT,A,A
{3C7C32BA-BF2C-4F76-8AF1-91F7F98745D9},92995,1995-04-26 00:00,S,Y,F,SURBITON,KINGSTON UPON THAMES,GREATER LONDON,A,A
{C4001A07-B231-4FF1-9EE5-8AC6B94C3E1E},41500,1995-10-20 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{392CF07D-91BC-4F8D-B01A-873B285365B8},64000,1995-03-06 00:00,S,N,F,CROYDON,CROYDON,GREATER LONDON,A,A
{3D890762-BAC8-4B00-BC69-873B36AE6FA8},77000,1995-12-15 00:00,D,Y,F,SHEFFIELD,ROTHERHAM,SOUTH YORKSHIRE,A,A
{AA4ED74F-3C8A-46F8-B658-873B3C764D67},33000,1995-12-22 00:00,T,N,F,BANBURY,CHERWELL,OXFORDSHIRE,A,A
{406289FC-9938-4AF8-9519-873B54807AD7},37000,1995-06-30 00:00,D,N,F,NORWICH,SOUTH NORFOLK,NORFOLK,A,A
{45EE0A6B-BA07-4853-B2BC-8E661D19FAAB},37000,1995-06-30 00:00,T,N,F,GLOUCESTER,GLOUCESTER,GLOUCESTERSHIRE,A,A
{15EB9380-007D-41AC-BF5B-8E6649A45950},70000,1995-04-19 00:00,F,N,L,POOLE,POOLE,POOLE,A,A
{EAB8F91D-5B82-415A-80C0-83B8F7616BF4},138000,1995-02-24 00:00,T,N,F,LONDON,EALING,GREATER LONDON,A,A
{C550BA0D-550A-431E-B135-83B8FD6B6196},130000,1995-07-31 00:00,T,N,F,LONDON,WANDSWORTH,GREATER LONDON,A,A
{DFFADBA4-0171-4574-953D-83B8FFD38B5E},29000,1995-09-29 00:00,F,N,F,LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{6360F17A-C172-42FC-AC85-83B90BB91240},34000,1995-12-15 00:00,F,N,L,NEWCASTLE UPON TYNE,NEWCASTLE UPON TYNE,TYNE AND WEAR,A,A
{BA8F9363-028F-4D95-B8DA-83B9126EEA19},67995,1995-04-21 00:00,T,N,F,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A
{FBE36315-7165-4677-8847-91F83871FE7B},425000,1995-07-27 00:00,S,N,F,LONDON,HARINGEY,GREATER LONDON,A,A
{FB86B9B0-02FE-4C62-91A6-91F85EA91521},57786,1995-12-21 00:00,F,Y,L,LONDON,SOUTHWARK,GREATER LONDON,A,A
{93D33BDC-6108-490F-8B42-8AC708A722DF},76000,1995-03-10 00:00,F,N,L,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A
{0BD2E959-44E9-494D-BA40-8AC7204C6C5B},156250,1995-07-27 00:00,D,N,F,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A
{F34F789A-B6D0-42D0-955A-8AC725C2FF33},85500,1995-01-20 00:00,S,N,F,MALVERN,MALVERN HILLS,WORCESTERSHIRE,A,A
{FF99BB88-29F9-459C-82AB-8AC72B71A366},22000,1995-08-17 00:00,F,N,L,PLYMOUTH,PLYMOUTH,DEVON,A,A
{466E9F71-A257-4A94-92CC-8AC7302465C2},120500,1995-02-13 00:00,S,N,F,CHALFONT ST. GILES,CHILTERN,BUCKINGHAMSHIRE,A,A
{5F9EDC90-33A2-4365-883C-873B801364BC},74950,1995-08-31 00:00,S,N,F,WATFORD,WATFORD,HERTFORDSHIRE,A,A
{42D44D9B-4304-4C51-BEAF-8E6667D1FD64},49000,1995-04-07 00:00,S,N,F,HELSTON,KERRIER,CORNWALL,A,A
{50B3BDB2-67EC-4F49-91FD-8E667A633BEC},36500,1995-07-14 00:00,T,N,F,CHESTERFIELD,NORTH EAST DERBYSHIRE,DERBYSHIRE,A,A
{10354BC3-3DBD-4584-8FD0-8E667EA04A5D},51000,1995-12-08 00:00,T,N,F,STEVENAGE,STEVENAGE,HERTFORDSHIRE,A,A
{36A56F96-E40F-4CEA-BF86-8E668FAEFC24},62500,1995-08-01 00:00,T,N,F,HAILSHAM,WEALDEN,EAST SUSSEX,A,A
{5177CBB3-1698-4CD3-B5FB-8E669271C1EC},80000,1995-07-21 00:00,D,N,F,ILKESTON,EREWASH,DERBYSHIRE,A,A
{799C0F4A-9EDD-4513-AB71-8E6692A00776},51000,1995-08-30 00:00,S,N,F,PRUDHOE,TYNEDALE,NORTHUMBERLAND,A,A
{010E3584-8935-480D-9D88-8E6694925349},73000,1995-11-30 00:00,S,N,F,HARROW,HARROW,GREATER LONDON,A,A
{2F8FD944-FCEC-4869-8DD9-83B93D33910B},50500,1995-07-28 00:00,F,N,L,ILFORD,REDBRIDGE,GREATER LONDON,A,A
{0B163449-C5B5-4BA9-939C-83B947763420},110000,1995-05-03 00:00,D,N,F,COLCHESTER,COLCHESTER,ESSEX,A,A
{202ABDF7-6D56-496C-B8BF-83B964ED2182},37000,1995-08-31 00:00,T,N,L,BURY,BURY,GREATER MANCHESTER,A,A
{A26C4FFC-2499-49FB-BC57-83B96F0EE8A0},88500,1995-02-10 00:00,F,N,L,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A
{699AC753-C440-4021-BA60-83B97209039C},127500,1995-05-26 00:00,D,Y,F,MAIDENHEAD,WINDSOR AND MAIDENHEAD,WINDSOR AND MAIDENHEAD,A,A
{34BD3519-ED77-4632-B865-91F8772461D6},51000,1995-07-27 00:00,S,N,F,GLOUCESTER,GLOUCESTER,GLOUCESTERSHIRE,A,A
{32B167B4-62B7-41ED-9A1C-91F89B19F48F},37750,1995-02-22 00:00,S,N,F,DARLINGTON,DARLINGTON,DARLINGTON,A,A
{FF0F11DE-B329-476F-B72F-8AC7363B4FFF},85000,1995-04-13 00:00,T,N,F,CARSHALTON,SUTTON,GREATER LONDON,A,A
{5E710165-DE8B-4F2D-9A80-873B98409420},55000,1995-08-31 00:00,D,N,F,SALTBURN-BY-THE-SEA,LANGBAURGH-ON-TEES,CLEVELAND,A,A
{FFE831F7-345D-47C5-8F41-873B994B4893},39000,1995-12-22 00:00,T,N,F,ROCHESTER,ROCHESTER UPON MEDWAY,KENT,A,A
{B3E67035-6672-40B7-B36B-873BB41CA8B9},58700,1995-11-30 00:00,S,N,F,THATCHAM,NEWBURY,BERKSHIRE,A,A
{40B5F126-044C-4972-8D9E-8E66B26853D0},29000,1995-02-01 00:00,T,N,F,RHYL,RHUDDLAN,CLWYD,A,A
{8B81C654-8069-401D-8ACC-8E66C6A4C019},42000,1995-12-22 00:00,T,N,F,CHARD,SOUTH SOMERSET,SOMERSET,A,A
{88734CB3-8C9F-4BC3-99A2-91F8ADDBF346},73950,1995-09-06 00:00,D,N,F,BURNLEY,BURNLEY,LANCASHIRE,A,A
{96327564-6479-4BBC-8601-91F8E04FB2B8},94500,1995-12-18 00:00,S,N,F,ASHFORD,SPELTHORNE,SURREY,A,A
{9CF14EFD-F4D4-4367-BFBF-8AC785A713BA},59000,1995-06-06 00:00,D,N,F,ROMNEY MARSH,SHEPWAY,KENT,A,A
{525710F4-536F-493A-A840-8AC78D756647},32500,1995-12-15 00:00,T,N,L,BURY,BURY,GREATER MANCHESTER,A,A
{F2AE0749-EB09-44A1-9D3C-8AC797DF554B},43000,1995-05-01 00:00,F,N,L,PETERSFIELD,EAST HAMPSHIRE,HAMPSHIRE,A,A
{C18244C4-5244-4330-A39B-8AC7B4DE4805},106950,1995-11-17 00:00,D,Y,F,KETTERING,KETTERING,NORTHAMPTONSHIRE,A,A
{B173CB65-504D-4B52-9D99-873BE0F20F82},59950,1995-01-09 00:00,T,N,F,BERKHAMSTED,DACORUM,HERTFORDSHIRE,A,A
{753E3B07-04EB-428A-8B92-873BEB7EBE4B},63500,1995-04-03 00:00,F,N,L,LONDON,EALING,GREATER LONDON,A,A
